fecha,tipo_vuelo,categoria,aeronave,semana,num_operaciones
2022-08-19,Llegada,Comercial,Avión,22,9
2022-08-19,Llegada,FAM,Avión,22,4
2022-08-19,Llegada,Guardia Nacional,Helicóptero,22,2
2022-08-19,Salida,Comercial,Avión,22,10
2022-08-19,Salida,FAM,Avión,22,1
2022-08-20,Llegada,Comercial,Avión,22,12
2022-08-20,Llegada,FAM,Avión,22,2
2022-08-20,Llegada,Guardia Nacional,Avión,22,1
2022-08-20,Salida,Comercial,Avión,22,12
2022-08-21,Llegada,Comercial,Avión,22,12
2022-08-21,Llegada,FAM,Avión,22,2
2022-08-21,Salida,Comercial,Avión,22,12
2022-08-21,Salida,FAM,Avión,22,2
2022-08-22,Llegada,Comercial,Avión,23,11
2022-08-22,Llegada,FAM,Avión,23,2
2022-08-22,Llegada,Guardia Nacional,Avión,23,2
2022-08-22,Salida,Comercial,Avión,23,11
2022-08-22,Salida,FAM,Avión,23,3
2022-08-23,Llegada,Charter,Avión,23,1
2022-08-23,Llegada,Comercial,Avión,23,13
2022-08-23,Llegada,FAM,Avión,23,2
2022-08-23,Llegada,Guardia Nacional,Avión,23,1
2022-08-23,Salida,Comercial,Avión,23,12
2022-08-23,Salida,Guardia Nacional,Avión,23,1
2022-08-24,Llegada,Comercial,Avión,23,12
2022-08-24,Llegada,FAM,Avión,23,1
2022-08-24,Llegada,Guardia Nacional,Avión,23,1
2022-08-24,Salida,Comercial,Avión,23,13
2022-08-24,Salida,FAM,Avión,23,2
2022-08-24,Salida,Guardia Nacional,Avión,23,1
2022-08-25,Llegada,Comercial,Avión,23,14
2022-08-25,Llegada,FAM,Avión,23,2
2022-08-25,Llegada,Guardia Nacional,Avión,23,4
2022-08-25,Llegada,Privado,Avión,23,1
2022-08-25,Salida,Comercial,Avión,23,13
2022-08-25,Salida,FAM,Avión,23,4
2022-08-25,Salida,Guardia Nacional,Avión,23,4
2022-08-25,Salida,Privado,Avión,23,1
2022-08-26,Llegada,Comercial,Avión,23,12
2022-08-26,Llegada,FAM,Avión,23,4
2022-08-26,Llegada,Guardia Nacional,Avión,23,1
2022-08-26,Llegada,Guardia Nacional,Helicóptero,23,1
2022-08-26,Salida,Comercial,Avión,23,13
2022-08-26,Salida,FAM,Avión,23,1
2022-08-26,Salida,Guardia Nacional,Avión,23,1
2022-08-26,Salida,Guardia Nacional,Helicóptero,23,3
2022-08-27,Llegada,Comercial,Avión,23,14
2022-08-27,Llegada,FAM,Avión,23,1
2022-08-27,Llegada,Privado,Avión,23,1
2022-08-27,Salida,Comercial,Avión,23,13
2022-08-27,Salida,FAM,Avión,23,2
2022-08-27,Salida,Privado,Avión,23,1
2022-08-28,Llegada,Comercial,Avión,23,13
2022-08-28,Llegada,FAM,Avión,23,1
2022-08-28,Salida,Comercial,Avión,23,14
2022-08-28,Salida,FAM,Avión,23,1
2022-08-29,Llegada,Comercial,Avión,24,13
2022-08-29,Llegada,Guardia Nacional,Avión,24,1
2022-08-29,Llegada,Privado,Avión,24,1
2022-08-29,Salida,Comercial,Avión,24,13
2022-08-29,Salida,FAM,Avión,24,4
2022-08-29,Salida,Privado,Avión,24,1
2022-08-30,Llegada,Charter,Avión,24,1
2022-08-30,Llegada,Comercial,Avión,24,16
2022-08-30,Llegada,FAM,Avión,24,6
2022-08-30,Llegada,Guardia Nacional,Avión,24,3
2022-08-30,Llegada,Privado,Avión,24,1
2022-08-30,Salida,Comercial,Avión,24,15
2022-08-30,Salida,FAM,Avión,24,1
2022-08-30,Salida,Guardia Nacional,Avión,24,2
2022-08-30,Salida,Privado,Avión,24,1
2022-08-31,Llegada,Comercial,Avión,24,13
2022-08-31,Llegada,FAM,Avión,24,6
2022-08-31,Llegada,Guardia Nacional,Avión,24,2
2022-08-31,Llegada,Privado,Avión,24,1
2022-08-31,Salida,Comercial,Avión,24,14
2022-08-31,Salida,FAM,Avión,24,6
2022-08-31,Salida,Guardia Nacional,Avión,24,2
2022-08-31,Salida,Privado,Avión,24,1
2022-09-01,Llegada,Carga,Avión,24,1
2022-09-01,Llegada,Comercial,Avión,24,18
2022-09-01,Llegada,Guardia Nacional,Avión,24,1
2022-09-01,Llegada,Privado,Avión,24,1
2022-09-01,Llegada,Privado,Helicóptero,24,1
2022-09-01,Salida,Carga,Avión,24,1
2022-09-01,Salida,Comercial,Avión,24,16
2022-09-01,Salida,FAM,Avión,24,2
2022-09-01,Salida,Guardia Nacional,Avión,24,2
2022-09-01,Salida,Privado,Avión,24,1
2022-09-01,Salida,Privado,Helicóptero,24,1
2022-09-02,Llegada,Comercial,Avión,24,15
2022-09-02,Llegada,FAM,Avión,24,4
2022-09-02,Llegada,Guardia Nacional,Avión,24,1
2022-09-02,Llegada,Privado,Avión,24,1
2022-09-02,Salida,Comercial,Avión,24,16
2022-09-02,Salida,FAM,Avión,24,3
2022-09-02,Salida,Privado,Avión,24,1
2022-09-03,Llegada,Carga,Avión,24,1
2022-09-03,Llegada,Comercial,Avión,24,17
2022-09-03,Llegada,Guardia Nacional,Avión,24,1
2022-09-03,Salida,Carga,Avión,24,1
2022-09-03,Salida,Comercial,Avión,24,16
2022-09-03,Salida,Guardia Nacional,Avión,24,1
2022-09-04,Llegada,Comercial,Avión,24,14
2022-09-04,Llegada,FAM,Avión,24,1
2022-09-04,Salida,Comercial,Avión,24,15
2022-09-04,Salida,FAM,Avión,24,1
2022-09-05,Llegada,Comercial,Avión,25,16
2022-09-05,Llegada,FAM,Avión,25,4
2022-09-05,Llegada,Guardia Nacional,Avión,25,3
2022-09-05,Llegada,Privado,Avión,25,1
2022-09-05,Salida,Comercial,Avión,25,16
2022-09-05,Salida,FAM,Avión,25,3
2022-09-05,Salida,Guardia Nacional,Avión,25,2
2022-09-05,Salida,Privado,Avión,25,1
2022-09-06,Llegada,Charter,Avión,25,1
2022-09-06,Llegada,Comercial,Avión,25,17
2022-09-06,Llegada,FAM,Avión,25,1
2022-09-06,Llegada,Guardia Nacional,Avión,25,1
2022-09-06,Salida,Comercial,Avión,25,16
2022-09-06,Salida,FAM,Avión,25,1
2022-09-06,Salida,Guardia Nacional,Avión,25,1
2022-09-07,Llegada,Comercial,Avión,25,15
2022-09-07,Llegada,FAM,Avión,25,1
2022-09-07,Llegada,Privado,Avión,25,1
2022-09-07,Salida,Comercial,Avión,25,16
2022-09-07,Salida,FAM,Avión,25,1
2022-09-07,Salida,Privado,Avión,25,1
2022-09-08,Llegada,Comercial,Avión,25,17
2022-09-08,Llegada,FAM,Avión,25,2
2022-09-08,Salida,Comercial,Avión,25,16
2022-09-08,Salida,FAM,Avión,25,2
2022-09-09,Llegada,Comercial,Avión,25,15
2022-09-09,Llegada,FAM,Avión,25,1
2022-09-09,Llegada,Guardia Nacional,Helicóptero,25,1
2022-09-09,Llegada,Privado,Helicóptero,25,1
2022-09-09,Salida,Comercial,Avión,25,16
2022-09-09,Salida,FAM,Avión,25,1
2022-09-09,Salida,Guardia Nacional,Helicóptero,25,1
2022-09-09,Salida,Privado,Helicóptero,25,1
2022-09-10,Llegada,Comercial,Avión,25,17
2022-09-10,Llegada,FAM,Avión,25,4
2022-09-10,Salida,Comercial,Avión,25,17
2022-09-10,Salida,FAM,Avión,25,3
2022-09-11,Llegada,Comercial,Avión,25,15
2022-09-11,Llegada,FAM,Avión,25,3
2022-09-11,Salida,Comercial,Avión,25,16
2022-09-11,Salida,FAM,Avión,25,5
2022-09-12,Llegada,Comercial,Avión,26,16
2022-09-12,Llegada,FAM,Avión,26,3
2022-09-12,Llegada,Guardia Nacional,Avión,26,1
2022-09-12,Salida,Comercial,Avión,26,17
2022-09-12,Salida,FAM,Avión,26,2
2022-09-12,Salida,Guardia Nacional,Avión,26,1
2022-09-13,Llegada,Charter,Avión,26,1
2022-09-13,Llegada,Comercial,Avión,26,18
2022-09-13,Llegada,FAM,Avión,26,2
2022-09-13,Llegada,Guardia Nacional,Avión,26,4
2022-09-13,Llegada,Privado,Helicóptero,26,1
2022-09-13,Salida,Comercial,Avión,26,17
2022-09-13,Salida,FAM,Avión,26,1
2022-09-13,Salida,Guardia Nacional,Avión,26,4
2022-09-13,Salida,Privado,Helicóptero,26,1
2022-09-14,Llegada,Comercial,Avión,26,15
2022-09-14,Llegada,FAM,Avión,26,1
2022-09-14,Llegada,Guardia Nacional,Avión,26,4
2022-09-14,Salida,Comercial,Avión,26,16
2022-09-14,Salida,Guardia Nacional,Avión,26,3
2022-09-15,Llegada,Comercial,Avión,26,20
2022-09-15,Llegada,Guardia Nacional,Avión,26,2
2022-09-15,Llegada,Privado,Avión,26,1
2022-09-15,Salida,Comercial,Avión,26,19
2022-09-15,Salida,Guardia Nacional,Avión,26,2
2022-09-16,Llegada,Comercial,Avión,26,17
2022-09-16,Llegada,FAM,Avión,26,2
2022-09-16,Llegada,Guardia Nacional,Avión,26,2
2022-09-16,Salida,Comercial,Avión,26,16
2022-09-16,Salida,FAM,Avión,26,2
2022-09-16,Salida,Guardia Nacional,Avión,26,2
2022-09-16,Salida,Guardia Nacional,Helicóptero,26,1
2022-09-16,Salida,Privado,Avión,26,1
2022-09-17,Llegada,Comercial,Avión,26,18
2022-09-17,Llegada,FAM,Avión,26,7
2022-09-17,Salida,Comercial,Avión,26,19
2022-09-17,Salida,FAM,Avión,26,7
2022-09-17,Salida,Guardia Nacional,Avión,26,2
2022-09-18,Llegada,Comercial,Avión,26,19
2022-09-18,Llegada,FAM,Avión,26,1
2022-09-18,Salida,Comercial,Avión,26,20
2022-09-18,Salida,FAM,Avión,26,1
2022-09-19,Llegada,Comercial,Avión,27,27
2022-09-19,Salida,Comercial,Avión,27,28
2022-09-20,Llegada,Charter,Avión,27,1
2022-09-20,Llegada,Comercial,Avión,27,29
2022-09-20,Llegada,Privado,Avión,27,1
2022-09-20,Salida,Comercial,Avión,27,29
2022-09-20,Salida,Privado,Avión,27,1
2022-09-21,Llegada,Comercial,Avión,27,28
2022-09-21,Llegada,FAM,Avión,27,1
2022-09-21,Llegada,Privado,Avión,27,1
2022-09-21,Salida,Comercial,Avión,27,28
2022-09-21,Salida,FAM,Avión,27,1
2022-09-21,Salida,Privado,Avión,27,1
2022-09-22,Llegada,Charter,Avión,27,1
2022-09-22,Llegada,Comercial,Avión,27,29
2022-09-22,Llegada,FAM,Avión,27,1
2022-09-22,Salida,Comercial,Avión,27,30
2022-09-22,Salida,FAM,Avión,27,3
2022-09-23,Llegada,Comercial,Avión,27,28
2022-09-23,Llegada,FAM,Avión,27,2
2022-09-23,Salida,Comercial,Avión,27,28
2022-09-24,Llegada,Charter,Avión,27,1
2022-09-24,Llegada,Comercial,Avión,27,30
2022-09-24,Llegada,FAM,Avión,27,1
2022-09-24,Salida,Comercial,Avión,27,31
2022-09-24,Salida,FAM,Avión,27,2
2022-09-25,Llegada,Comercial,Avión,27,28
2022-09-25,Llegada,FAM,Avión,27,2
2022-09-25,Salida,Comercial,Avión,27,28
2022-09-25,Salida,FAM,Avión,27,1
2022-09-26,Llegada,Charter,Avión,28,1
2022-09-26,Llegada,Comercial,Avión,28,29
2022-09-26,Llegada,FAM,Avión,28,1
2022-09-26,Salida,Comercial,Avión,28,30
2022-09-26,Salida,FAM,Avión,28,2
2022-09-27,Llegada,Comercial,Avión,28,29
2022-09-27,Llegada,FAM,Avión,28,2
2022-09-27,Salida,Comercial,Avión,28,29
2022-09-28,Llegada,Comercial,Avión,28,27
2022-09-28,Llegada,FAM,Avión,28,3
2022-09-28,Llegada,Privado,Avión,28,2
2022-09-28,Salida,Comercial,Avión,28,25
2022-09-28,Salida,FAM,Avión,28,3
2022-09-28,Salida,Privado,Avión,28,1
2022-09-29,Llegada,Charter,Avión,28,1
2022-09-29,Llegada,Comercial,Avión,28,30
2022-09-29,Llegada,FAM,Avión,28,1
2022-09-29,Salida,Comercial,Avión,28,33
2022-09-29,Salida,FAM,Avión,28,6
2022-09-30,Llegada,Comercial,Avión,28,28
2022-09-30,Llegada,FAM,Avión,28,5
2022-09-30,Llegada,Privado,Avión,28,1
2022-09-30,Salida,Comercial,Avión,28,28
2022-09-30,Salida,FAM,Avión,28,2
2022-09-30,Salida,Privado,Avión,28,3
2022-10-01,Llegada,Charter,Avión,28,1
2022-10-01,Llegada,Comercial,Avión,28,30
2022-10-01,Llegada,FAM,Avión,28,5
2022-10-01,Salida,Comercial,Avión,28,31
2022-10-01,Salida,FAM,Avión,28,6
2022-10-02,Llegada,Comercial,Avión,28,28
2022-10-02,Llegada,FAM,Avión,28,5
2022-10-02,Llegada,Guardia Nacional,Avión,28,3
2022-10-02,Salida,Comercial,Avión,28,28
2022-10-02,Salida,FAM,Avión,28,6
2022-10-02,Salida,Guardia Nacional,Avión,28,2
2022-10-03,Llegada,Charter,Avión,29,1
2022-10-03,Llegada,Comercial,Avión,29,30
2022-10-03,Llegada,FAM,Avión,29,2
2022-10-03,Salida,Comercial,Avión,29,31
2022-10-03,Salida,FAM,Avión,29,1
2022-10-03,Salida,Guardia Nacional,Avión,29,1
2022-10-04,Llegada,Charter,Avión,29,1
2022-10-04,Llegada,Comercial,Avión,29,29
2022-10-04,Salida,Comercial,Avión,29,30
2022-10-05,Llegada,Comercial,Avión,29,29
2022-10-05,Llegada,FAM,Avión,29,1
2022-10-05,Salida,Comercial,Avión,29,27
2022-10-05,Salida,FAM,Avión,29,1
2022-10-06,Llegada,Charter,Avión,29,2
2022-10-06,Llegada,Comercial,Avión,29,30
2022-10-06,Llegada,FAM,Avión,29,2
2022-10-06,Salida,Comercial,Avión,29,32
2022-10-06,Salida,FAM,Avión,29,2
2022-10-07,Llegada,Comercial,Avión,29,28
2022-10-07,Llegada,FAM,Avión,29,1
2022-10-07,Llegada,Privado,Avión,29,2
2022-10-07,Salida,Charter,Avión,29,1
2022-10-07,Salida,Comercial,Avión,29,28
2022-10-07,Salida,Privado,Avión,29,1
2022-10-08,Llegada,Charter,Avión,29,1
2022-10-08,Llegada,Comercial,Avión,29,30
2022-10-08,Llegada,FAM,Avión,29,5
2022-10-08,Llegada,Privado,Avión,29,1
2022-10-08,Salida,Comercial,Avión,29,31
2022-10-08,Salida,FAM,Avión,29,4
2022-10-08,Salida,Privado,Avión,29,1
2022-10-09,Llegada,Comercial,Avión,29,29
2022-10-09,Llegada,FAM,Avión,29,2
2022-10-09,Llegada,Privado,Avión,29,1
2022-10-09,Salida,Comercial,Avión,29,28
2022-10-09,Salida,FAM,Avión,29,4
2022-10-09,Salida,Privado,Avión,29,2
2022-10-10,Llegada,Charter,Avión,30,1
2022-10-10,Llegada,Comercial,Avión,30,29
2022-10-10,Llegada,Privado,Avión,30,1
2022-10-10,Salida,Comercial,Avión,30,30
2022-10-10,Salida,FAM,Avión,30,1
2022-10-11,Llegada,Comercial,Avión,30,30
2022-10-11,Llegada,FAM,Avión,30,2
2022-10-11,Llegada,Privado,Avión,30,2
2022-10-11,Salida,Comercial,Avión,30,30
2022-10-11,Salida,FAM,Avión,30,1
2022-10-11,Salida,Privado,Avión,30,2
2022-10-12,Llegada,Comercial,Avión,30,29
2022-10-12,Llegada,Privado,Avión,30,1
2022-10-12,Salida,Comercial,Avión,30,28
2022-10-12,Salida,FAM,Avión,30,2
2022-10-12,Salida,Privado,Avión,30,2
2022-10-13,Llegada,Charter,Avión,30,1
2022-10-13,Llegada,Comercial,Avión,30,30
2022-10-13,Llegada,FAM,Avión,30,1
2022-10-13,Llegada,Privado,Avión,30,2
2022-10-13,Salida,Comercial,Avión,30,31
2022-10-13,Salida,FAM,Avión,30,1
2022-10-13,Salida,Privado,Avión,30,1
2022-10-14,Llegada,Comercial,Avión,30,28
2022-10-14,Llegada,FAM,Avión,30,2
2022-10-14,Llegada,Privado,Avión,30,1
2022-10-14,Salida,Comercial,Avión,30,28
2022-10-14,Salida,Privado,Avión,30,2
2022-10-15,Llegada,Charter,Avión,30,2
2022-10-15,Llegada,Comercial,Avión,30,30
2022-10-15,Llegada,FAM,Avión,30,2
2022-10-15,Llegada,Privado,Avión,30,1
2022-10-15,Salida,Comercial,Avión,30,31
2022-10-15,Salida,FAM,Avión,30,2
2022-10-16,Llegada,Comercial,Avión,30,28
2022-10-16,Llegada,FAM,Avión,30,1
2022-10-16,Salida,Comercial,Avión,30,27
2022-10-16,Salida,FAM,Avión,30,1
2022-10-16,Salida,Privado,Avión,30,1
2022-10-17,Llegada,Carga,Avión,31,1
2022-10-17,Llegada,Charter,Avión,31,1
2022-10-17,Llegada,Comercial,Avión,31,30
2022-10-17,Llegada,FAM,Avión,31,3
2022-10-17,Salida,Carga,Avión,31,1
2022-10-17,Salida,Comercial,Avión,31,30
2022-10-17,Salida,FAM,Avión,31,3
2022-10-18,Llegada,Comercial,Avión,31,28
2022-10-18,Llegada,Privado,Avión,31,1
2022-10-18,Salida,Comercial,Avión,31,29
2022-10-19,Llegada,Comercial,Avión,31,28
2022-10-19,Llegada,FAM,Avión,31,2
2022-10-19,Salida,Charter,Avión,31,1
2022-10-19,Salida,Comercial,Avión,31,28
2022-10-19,Salida,FAM,Avión,31,2
2022-10-20,Llegada,Charter,Avión,31,1
2022-10-20,Llegada,Comercial,Avión,31,31
2022-10-20,Llegada,FAM,Avión,31,1
2022-10-20,Llegada,Privado,Helicóptero,31,1
2022-10-20,Salida,Comercial,Avión,31,31
2022-10-20,Salida,FAM,Avión,31,1
2022-10-20,Salida,Privado,Helicóptero,31,1
2022-10-21,Llegada,Carga,Avión,31,1
2022-10-21,Llegada,Charter,Avión,31,1
2022-10-21,Llegada,Comercial,Avión,31,28
2022-10-21,Llegada,Privado,Avión,31,1
2022-10-21,Salida,Carga,Avión,31,1
2022-10-21,Salida,Charter,Avión,31,1
2022-10-21,Salida,Comercial,Avión,31,28
2022-10-21,Salida,FAM,Avión,31,1
2022-10-21,Salida,Privado,Avión,31,1
2022-10-22,Llegada,Charter,Avión,31,1
2022-10-22,Llegada,Comercial,Avión,31,30
2022-10-22,Llegada,FAM,Avión,31,1
2022-10-22,Llegada,Privado,Avión,31,1
2022-10-22,Llegada,Privado,Helicóptero,31,2
2022-10-22,Salida,Comercial,Avión,31,30
2022-10-22,Salida,Privado,Avión,31,1
2022-10-22,Salida,Privado,Helicóptero,31,2
2022-10-23,Llegada,Comercial,Avión,31,28
2022-10-23,Llegada,FAM,Avión,31,1
2022-10-23,Salida,Comercial,Avión,31,28
2022-10-24,Llegada,Comercial,Avión,32,29
2022-10-24,Llegada,Privado,Avión,32,4
2022-10-24,Llegada,Privado,Helicóptero,32,1
2022-10-24,Salida,Comercial,Avión,32,30
2022-10-24,Salida,Privado,Avión,32,1
2022-10-25,Llegada,Comercial,Avión,32,29
2022-10-25,Llegada,Privado,Avión,32,1
2022-10-25,Salida,Comercial,Avión,32,29
2022-10-25,Salida,Privado,Avión,32,1
2022-10-25,Salida,Privado,Helicóptero,32,1
2022-10-26,Llegada,Comercial,Avión,32,29
2022-10-26,Llegada,FAM,Avión,32,1
2022-10-26,Salida,Comercial,Avión,32,29
2022-10-26,Salida,FAM,Avión,32,3
2022-10-26,Salida,Privado,Avión,32,2
2022-10-27,Llegada,Comercial,Avión,32,31
2022-10-27,Llegada,FAM,Avión,32,1
2022-10-27,Salida,Comercial,Avión,32,31
2022-10-28,Llegada,Comercial,Avión,32,28
2022-10-28,Llegada,FAM,Avión,32,3
2022-10-28,Llegada,Privado,Avión,32,1
2022-10-28,Salida,Comercial,Avión,32,28
2022-10-28,Salida,FAM,Avión,32,2
2022-10-28,Salida,Privado,Avión,32,1
2022-10-29,Llegada,Comercial,Avión,32,32
2022-10-29,Llegada,FAM,Avión,32,2
2022-10-29,Salida,Comercial,Avión,32,32
2022-10-29,Salida,FAM,Avión,32,1
2022-10-30,Llegada,Comercial,Avión,32,28
2022-10-30,Llegada,FAM,Avión,32,2
2022-10-30,Llegada,Privado,Avión,32,1
2022-10-30,Salida,Comercial,Avión,32,28
2022-10-30,Salida,FAM,Avión,32,3
2022-10-30,Salida,Privado,Avión,32,1
2022-10-31,Llegada,Comercial,Avión,33,31
2022-10-31,Llegada,FAM,Avión,33,2
2022-10-31,Llegada,Guardia Nacional,Avión,33,1
2022-10-31,Salida,Comercial,Avión,33,31
2022-10-31,Salida,FAM,Avión,33,3
2022-11-01,Llegada,Comercial,Avión,33,28
2022-11-01,Llegada,FAM,Avión,33,4
2022-11-01,Salida,Comercial,Avión,33,28
2022-11-01,Salida,FAM,Avión,33,1
2022-11-01,Salida,Guardia Nacional,Avión,33,1
2022-11-02,Llegada,Comercial,Avión,33,29
2022-11-02,Llegada,Privado,Avión,33,1
2022-11-02,Salida,Comercial,Avión,33,28
2022-11-03,Llegada,Comercial,Avión,33,31
2022-11-03,Llegada,FAM,Avión,33,2
2022-11-03,Llegada,Privado,Avión,33,2
2022-11-03,Salida,Comercial,Avión,33,32
2022-11-03,Salida,FAM,Avión,33,3
2022-11-03,Salida,Privado,Avión,33,1
2022-11-04,Llegada,Comercial,Avión,33,28
2022-11-04,Llegada,FAM,Avión,33,7
2022-11-04,Salida,Comercial,Avión,33,28
2022-11-04,Salida,FAM,Avión,33,6
2022-11-04,Salida,Privado,Avión,33,2
2022-11-05,Llegada,Comercial,Avión,33,29
2022-11-05,Llegada,FAM,Avión,33,3
2022-11-05,Llegada,Privado,Avión,33,1
2022-11-05,Salida,Comercial,Avión,33,30
2022-11-05,Salida,FAM,Avión,33,3
2022-11-06,Llegada,Comercial,Avión,33,28
2022-11-06,Llegada,FAM,Avión,33,3
2022-11-06,Llegada,Privado,Avión,33,1
2022-11-06,Llegada,Privado,Helicóptero,33,1
2022-11-06,Salida,Comercial,Avión,33,28
2022-11-06,Salida,FAM,Avión,33,3
2022-11-06,Salida,Privado,Helicóptero,33,1
2022-11-07,Llegada,Comercial,Avión,34,29
2022-11-07,Llegada,Privado,Avión,34,1
2022-11-07,Salida,Comercial,Avión,34,29
2022-11-07,Salida,FAM,Avión,34,1
2022-11-07,Salida,Privado,Avión,34,2
2022-11-08,Llegada,Comercial,Avión,34,29
2022-11-08,Llegada,FAM,Avión,34,2
2022-11-08,Llegada,Privado,Avión,34,2
2022-11-08,Salida,Comercial,Avión,34,29
2022-11-08,Salida,Privado,Avión,34,1
2022-11-09,Llegada,Comercial,Avión,34,29
2022-11-09,Llegada,FAM,Avión,34,2
2022-11-09,Salida,Comercial,Avión,34,28
2022-11-09,Salida,FAM,Avión,34,1
2022-11-10,Llegada,Comercial,Avión,34,31
2022-11-10,Llegada,FAM,Avión,34,2
2022-11-10,Llegada,Privado,Avión,34,2
2022-11-10,Salida,Comercial,Avión,34,32
2022-11-10,Salida,FAM,Avión,34,4
2022-11-10,Salida,Privado,Avión,34,2
2022-11-11,Llegada,Comercial,Avión,34,28
2022-11-11,Llegada,FAM,Avión,34,5
2022-11-11,Salida,Comercial,Avión,34,28
2022-11-11,Salida,FAM,Avión,34,1
2022-11-11,Salida,FAM,FAM,34,1
2022-11-11,Salida,Privado,Avión,34,1
2022-11-12,Llegada,Comercial,Avión,34,30
2022-11-12,Llegada,FAM,Avión,34,4
2022-11-12,Llegada,Guardia Nacional,Avión,34,1
2022-11-12,Salida,Comercial,Avión,34,30
2022-11-12,Salida,FAM,Avión,34,4
2022-11-12,Salida,FAM,FAM,34,1
2022-11-12,Salida,Guardia Nacional,Avión,34,1
2022-11-13,Llegada,Comercial,Avión,34,28
2022-11-13,Llegada,FAM,Avión,34,2
2022-11-13,Salida,Comercial,Avión,34,29
2022-11-13,Salida,FAM,Avión,34,1
2022-11-13,Salida,Privado,Avión,34,1
2022-11-14,Llegada,Comercial,Avión,35,30
2022-11-14,Llegada,Privado,Avión,35,2
2022-11-14,Salida,Comercial,Avión,35,30
2022-11-14,Salida,FAM,Avión,35,1
2022-11-14,Salida,Privado,Avión,35,2
2022-11-15,Llegada,Comercial,Avión,35,29
2022-11-15,Llegada,FAM,Avión,35,2
2022-11-15,Llegada,Privado,Avión,35,4
2022-11-15,Salida,Comercial,Avión,35,29
2022-11-15,Salida,Privado,Avión,35,3
2022-11-16,Llegada,Comercial,Avión,35,28
2022-11-16,Llegada,FAM,Avión,35,5
2022-11-16,Llegada,Privado,Avión,35,3
2022-11-16,Salida,Comercial,Avión,35,28
2022-11-16,Salida,FAM,Avión,35,5
2022-11-16,Salida,Privado,Avión,35,3
2022-11-17,Llegada,Comercial,Avión,35,31
2022-11-17,Llegada,FAM,Avión,35,2
2022-11-17,Llegada,Privado,Avión,35,2
2022-11-17,Llegada,Privado,Helicóptero,35,1
2022-11-17,Salida,Comercial,Avión,35,31
2022-11-17,Salida,FAM,Avión,35,2
2022-11-17,Salida,Privado,Avión,35,1
2022-11-17,Salida,Privado,Helicóptero,35,1
2022-11-18,Llegada,Comercial,Avión,35,28
2022-11-18,Llegada,FAM,Avión,35,2
2022-11-18,Llegada,Privado,Avión,35,3
2022-11-18,Salida,Comercial,Avión,35,28
2022-11-18,Salida,FAM,Avión,35,1
2022-11-18,Salida,Privado,Avión,35,3
2022-11-19,Llegada,Comercial,Avión,35,30
2022-11-19,Llegada,FAM,Avión,35,2
2022-11-19,Llegada,Privado,Avión,35,2
2022-11-19,Salida,Comercial,Avión,35,30
2022-11-19,Salida,FAM,Avión,35,2
2022-11-19,Salida,Privado,Avión,35,3
2022-11-20,Llegada,Comercial,Avión,35,29
2022-11-20,Llegada,FAM,Avión,35,1
2022-11-20,Salida,Comercial,Avión,35,28
2022-11-20,Salida,FAM,Avión,35,2
2022-11-21,Llegada,Comercial,Avión,36,30
2022-11-21,Llegada,FAM,Avión,36,1
2022-11-21,Llegada,Privado,Avión,36,2
2022-11-21,Salida,Comercial,Avión,36,30
2022-11-21,Salida,Privado,Helicóptero,36,1
2022-11-22,Llegada,Comercial,Avión,36,29
2022-11-22,Llegada,FACH,Avión,36,1
2022-11-22,Llegada,Privado,Avión,36,2
2022-11-22,Salida,Comercial,Avión,36,28
2022-11-22,Salida,FAM,Avión,36,3
2022-11-22,Salida,Privado,Avión,36,4
2022-11-23,Llegada,Comercial,Avión,36,29
2022-11-23,Llegada,FAE,Avión,36,1
2022-11-23,Llegada,FAM,Avión,36,3
2022-11-23,Llegada,Privado,Avión,36,1
2022-11-23,Salida,Comercial,Avión,36,29
2022-11-23,Salida,Privado,Avión,36,1
2022-11-24,Llegada,Comercial,Avión,36,31
2022-11-24,Llegada,FAC,Avión,36,1
2022-11-24,Llegada,FAM,Avión,36,2
2022-11-24,Llegada,Privado,Avión,36,1
2022-11-24,Salida,Comercial,Avión,36,31
2022-11-24,Salida,FAE,Avión,36,1
2022-11-24,Salida,FAM,Avión,36,3
2022-11-25,Llegada,Comercial,Avión,36,28
2022-11-25,Llegada,FAM,Avión,36,6
2022-11-25,Salida,Comercial,Avión,36,28
2022-11-25,Salida,FACH,Avión,36,1
2022-11-25,Salida,FAM,Avión,36,5
2022-11-26,Llegada,Comercial,Avión,36,30
2022-11-26,Llegada,FAM,Avión,36,1
2022-11-26,Llegada,Privado,Avión,36,1
2022-11-26,Salida,Comercial,Avión,36,30
2022-11-26,Salida,FAM,Avión,36,1
2022-11-26,Salida,FAM,FAM,36,1
2022-11-26,Salida,Privado,Avión,36,1
2022-11-27,Llegada,Comercial,Avión,36,28
2022-11-27,Llegada,Privado,Avión,36,2
2022-11-27,Salida,Comercial,Avión,36,28
2022-11-27,Salida,FAC,Avión,36,1
2022-11-27,Salida,Privado,Avión,36,1
2022-11-28,Llegada,Comercial,Avión,37,31
2022-11-28,Llegada,FAM,Avión,37,1
2022-11-28,Salida,Comercial,Avión,37,30
2022-11-28,Salida,FAM,Avión,37,1
2022-11-29,Llegada,Comercial,Avión,37,29
2022-11-29,Llegada,FAM,Avión,37,3
2022-11-29,Llegada,Privado,Avión,37,3
2022-11-29,Llegada,Privado,Helicóptero,37,2
